content,rating,processed_review
"pertama kali beli yang xocolatl ternyata enak dan tahan lama terus jadinya beli lagi yg ini, wangi awalnya maskulin bangett eh pas udah ke middle wanginya jadi lebih ke cewe lah, intinya saya suka karena bisa unisex wanginya. makasih juga untuk tester iliadnya",5,pertama kali beli yang xocolatl nyata enak dan tahan lama terus beli lagi yg ini wangi maskulin bangett eh pas udah ke middle jadi lebih ke cewe lah saya suka karena bisa unisex makasih juga untuk tester
"kualitas produk yang tidak perlu diragukan lagi,pengemasan dan pengiriman yang sangat baik.",5,kualitas produk yang tidak perlu ragu lagi emas dan kirim yang sangat baik
"Enak wangy nya dan tahan lama, semprot di jaket sampe 2 hari masih terasa , packaging nya bagus dan prosesnya sangat cepat. terima kasih",5,enak wangy dan tahan lama semprot di jaket sampe hari masih asa packaging bagus dan sangat cepat terima kasih
"baunya itu strong, tp lebih ke bau2 besi wangi gitu, pertama kali kecium itu kebayang lg masuk bengkel, tapi mayan enak, bukan tipikal parfum yg sekali kecium langsung suka. untuk hidung saya kurang pas sih. Botolnya classy bgt, keren kl dipajang. mau coba varian lain",4,itu strong tp lebih ke bau besi wangi gitu pertama kali cium itu bayang lg masuk bengkel tapi mayan enak bukan tipikal parfum yg sekali cium langsung suka untuk hidung saya kurang pas sih classy bgt keren kl pajang mau coba varian lain
"kualitas nya mantap,, bau parfumnya juga elegan sih dan tahan lama bisa sampe seharian puas banget dah pokoknya, dan dapet bonus juga dong",5,kualitas mantap bau juga elegan sih dan tahan lama bisa sampe hari puas banget dah dan dapet bonus juga dong
"wangi ny kalem tapi seger, enak cocok bgt sesuai harapan.. 10 jam tahan baunya.. dengan harga segitu kesan mewah ny udh dot nice, recommend ini, next order lgi klo udh abis..",5,wangi ny kalem tapi seger enak cocok bgt sesuai harap jam tahan dengan harga segitu kesan mewah ny udh dot nice recommend ini next order lgi klo udh abis
"Kualitas packagingnya mewah banget. Wanginya juga unik, enak dan engga hilang meskipun sudah kena air masih nempel. Dapet sampel gratis juga tapi lebih cocok SAFF sih karna sampelnya mirip parfum lain yang sudah ada di pasaran. Pengiriman bagus dan respon penjual juga keren. Mantap 👍",5,kualitas mewah banget juga unik enak dan engga hilang meski sudah kena air masih nempel dapet sampel gratis juga tapi lebih cocok saff sih karna mirip parfum lain yang sudah ada di pasar kirim bagus dan respon jual juga keren mantap thumbsup
Bintang 4 dulu krn baru pertama kali experience beli produk lokal. - dari sisi fast response di chat masih perlu ditingkatkan - pengiriman barang perlu ditingkatkan lagi untuk perubahan status dari proses ke pengiriman - Untuk Packaging dari design box & botol bintang 5! Really appreciate produk lokal & hrg affordable dpt kualitas tampilan yang kece dibanding produk lokal lain! Semoga pilihan ‘Bau’ yg ini tepat sesuai review dari salah satu YouTuber lokal. sukses terus!,5,bintang dulu krn baru pertama kali experience beli produk lokal dari sisi fast response di chat masih perlu tingkat kirim barang perlu tingkat lagi untuk ubah status dari proses ke kirim untuk packaging dari design box botol bintang really appreciate produk lokal hrg affordable dpt kualitas tampil yang kece banding produk lokal lain moga pilih  bau yg ini tepat sesuai review dari salah satu youtuber lokal sukses terus
"Suka sama wanginya, tahan lama juga wanginya.",5,suka sama tahan lama juga
Pengiriman relatif baik dan cepat. Barang yang saya terima dalam kondisi baik dan sesuai dengan deskripsi yang tertera. Packing juga cukup aman dan terkemas dengan baik.,5,kirim relatif baik dan cepat barang yang saya terima dalam kondisi baik dan sesuai dengan deskripsi yang tera packing juga cukup aman dan kemas dengan baik
Pengiriman relatif baik dan cepat. Barang yang saya terima dalam kondisi baik dan sesuai dengan deskripsi yang tertera. Packing juga cukup aman dan terkemas dengan baik.,5,kirim relatif baik dan cepat barang yang saya terima dalam kondisi baik dan sesuai dengan deskripsi yang tera packing juga cukup aman dan kemas dengan baik
"teraman dan tercocok pake varian ini, longetivitynya pas banget buat dipake sebelum kerja, jadi pas pulang dry downnya kalem bikin rilex, testernya dapet yang cascavel (540) udah pernah nyoba sebenernya tp gpp.",5,ram dan cocok pake varian ini pas banget buat dipake belum kerja jadi pas pulang dry kalem bikin rilex dapet yang cascavel udah pernah nyoba tp gpp
"Alhamdulillah sampai dengan selamat, InshaAllah bermanfaat.  pelapak oke banget recommended seller fast respond barangnya oke kotaknya gambarnya serem, kayak poster film horror, tapi parfumnya baunya enak",5,alhamdulillah sampai dengan selamat inshaallah manfaat lapak oke banget recommended seller fast respond oke rem kayak poster film horror tapi enak
"suka wanginya gentle ga terlalu strong ketahanannya jg lumayan lama, build quality nya bagus, kuat dg bentuk kotak jd keliatan simple tp tetep keren",5,suka gentle ga terlalu strong jg lumayan lama build quality bagus kuat dg bentuk kotak jd liat simple tp tetep keren
"package nya oke aman punya. salute. vial chno nya enak wangi manis tapi ga manis banget, masih vers bisa buat cwk or cwk. dan ofkors main course nya si Saff ini enak. bau kulit tapi bukan kulit sunat. cocok lah buat dipake ngantor. coba dong bikin varian yang 50 ml laahh plis atau 100 ml. kenapa pelit banget cuma 30ml.. dah tau gua males belanja onlen",5,package oke aman salute vial chno enak wangi manis tapi ga manis banget masih vers bisa buat cwk or cwk dan ofkors main course si saff ini enak bau kulit tapi bukan kulit sunat cocok lah buat dipake ngantor coba dong bikin varian yang ml laahh plis atau ml kenapa pelit banget cuma ml dah tau gua males belanja onlen
"Packingnya premium banget. Wanginya manly abis. Seger di awal terus bau leather. SPLnya keren, di kulitku tahan sekitar 6 jam. Dapat bonus sample ostara yang wanginya fruity, lebih cocok buat cewek.",5,premium banget manly abis seger di awal terus bau leather keren di kulit tahan sekitar jam dapat bonus sample ostara yang fruity lebih cocok buat cewek
"udh lu pd beli type yg lain aja, jgn samain sm gue",5,udh lu pd beli type yg lain aja jgn samain sm gue
"Paket sampai dengan selamat, packing rapi dan mantap,cepat pula nyampe nya,👍",4,paket sampai dengan selamat packing rapi dan mantap cepat pula nyampe thumbsup
"Repeat order! 🫶🏽 Jujurly aku orangnya anti banget sama parfum karena keseringan kulit suka gatal dan bikin pusing, sebelumnya aku beli varian Chno and yang ini versi mininya dan aku jatuh cinta banget sama yang ini. Wanginya awet banget dibawa outdoor panas-panasan di pulau selama holiday kemarin. Gila sih gak heran harganya lumayan. Thanks sudah diterima dengan aman, and makasih banget buat testernya.",5,repeat order hearthandsmediumskintone jujurly aku anti banget sama parfum karena sering kulit suka gatal dan bikin pusing aku beli varian chno and yang ini versi dan aku jatuh cinta banget sama yang ini awet banget bawa outdoor panaspanasan di pulau lama holiday kemarin gila sih gak heran lumayan thanks sudah terima dengan aman and makasih banget buat
"baru pertama beli produk saff&co ternyata enak juga varian yang saff dan dapet bonusan varian iliad, untuk wangi yg varian saff menli bgt menurut saya cocok dipagi buat aktivitas pagi sampe siang karna wangi dari top notes sampe base notesnya kuat bgt, dan kalo yg iliad wanginya lebih manis menurut saya cocok buat parfume malem apa lagi on a date tapi varian iliad cocok juga buat perempuan jadi lebih ke parfume unisex, nextnya mungkin nyoba varian lain.",5,baru pertama beli produk saffco nyata enak juga varian yang saff dan dapet bonus varian iliad untuk wangi yg varian saff menli bgt turut saya cocok pagi buat aktivitas pagi sampe siang karna wangi dari top notes sampe base kuat bgt dan kalo yg iliad lebih manis turut saya cocok buat parfume malem apa lagi on a date tapi varian iliad cocok juga buat perempuan jadi lebih ke parfume unisex mungkin nyoba varian lain
Produk sesuai deskripsi&gambar pengiriman&pengemasan oke respon penjual oke suka dengan wangi nya direkomen toko Ini&produk nya Mantap👍👍👍,5,produk sesuai deskripsigambar pengirimanpengemasan oke respon jual oke suka dengan wangi direkomen toko iniproduk mantap thumbsup thumbsup thumbsup
"untuk wanginya prefer ke Saff & Co. dibanding Coco, untuk box packaging lebih bagus Coco. Ini entah disengaja atau kesalahan pihak ekspedisi (diambil) atau lupa, tapi testernya cuma ada 1 tester (S.O.T.B) sedangkan tester LOUI cuma dapat kertas pembungkusnya aja.",5,untuk prefer ke saff co banding coco untuk box packaging lebih bagus coco ini entah sengaja atau salah pihak ekspedisi ambil atau lupa tapi cuma ada tester sotb sedang tester loui cuma dapat kertas aja
"wanginya manis, istri pun suka banget dan tahan lama, insyaaLlah ke depan bakal beli lagi, bungkusnya premium, sangat aman dan baik pembungkusannya 👍👍👍👍",5,manis istri pun suka banget dan tahan lama insyaallah ke depan bakal beli lagi premium sangat aman dan baik thumbsup thumbsup thumbsup thumbsup
"Bagus banget, suka, barang cepet banget sampe, seller nya juga fast respon",5,bagus banget suka barang cepet banget sampe seller juga fast respon
"seller nya fast banget kirim produknya dan secara wangi trmasuk ok sih, cuma hrus coba dl seharian tahan lama atau engga",5,seller fast banget kirim dan cara wangi trmasuk ok sih cuma hrus coba dl hari tahan lama atau engga
"Parfum unisex yang SPL nya kurang lebih 7 jam. Lebih musky, tapi masih cocok dipakai untuk cewe. Base notes ketika di semprot ke kulit ku jadi agak manis",5,parfum unisex yang spl kurang lebih jam lebih musky tapi masih cocok pakai untuk cewe base notes ketika di semprot ke kulit ku jadi agak manis
"nyobain yang lain tetap mantab parfum saff&co , wanginya tahan lama",5,nyobain yang lain tetap mantab parfum saffco tahan lama
"enak banget wanginya sempet nyobain yg vial, kayak gak maskulin gak feminin jadi tengah2 banget buat siang sama malem masih cocok",5,enak banget sempet nyobain yg vial kayak gak maskulin gak feminin jadi tengah banget buat siang sama malem masih cocok
"Pembelian ke 3, wangi nya udah suka bgt, tp ukuran dan price kurang cocok menurut saya, dengan harga segini dapat dimaksimalkan untuk ukuran botol nya",5,beli ke wangi udah suka bgt tp ukur dan price kurang cocok turut saya dengan harga gin dapat maksimal untuk ukur botol
"pengemasan yg super unik dan mantap, dapet bonus sample.. terbaikkk⭐️⭐️⭐️⭐️⭐️",5,emas yg super unik dan mantap dapet bonus sample terbaikkk star star star star star
"packing aman dan rapi, ada bonus sampel nya, wangi nya soft, malah sampel nya yang lebih wangi, mungkin karena sampel nya tidak dicampur alcohol, not bad lah dengan range harga segini.. thank you",5,packing aman dan rapi ada bonus sampel wangi soft malah sampel yang lebih wangi mungkin karena sampel tidak campur alcohol not bad lah dengan range harga gin thank you
"first time cobain product saff&co krn rekomendasi ssorang btw thankyou bonus mini size cube Irai Leima. untuk wanginya tergolong bold dan tahan 8jam walau sedikit memudar kalau kena air. untuk yg Irai Leima wanginya seger dan ga sekuat saff memang tapi tetap suka keduanya. ohya min, krn dapat bonus yg irai leima, misal beli lagi kasi bonus aroma yang lain dong, kalau boleh mungkin bisa dicatat customer prnh dikasi bonus wangi apa biar next kalau tertarik dia tau mau beli apa. thankyou",5,first time cobain product saffco krn rekomendasi ssorang btw thankyou bonus mini size cube ira leima untuk golong bold dan tahan jam walau sedikit pudar kalau kena air untuk yg ira leima seger dan ga kuat saff memang tapi tetap suka ohya min krn dapat bonus yg ira leima misal beli lagi kasi bonus aroma yang lain dong kalau boleh mungkin bisa catat customer prnh kasi bonus wangi apa biar next kalau tarik dia tau mau beli apa thankyou
"enak banget harumnya, cuma sayangnya, ngerembes keluar semua waktu di unboxing",5,enak banget cuma ngerembes keluar semua waktu di unboxing
"barang sampai dengan selamat walaupun box pengirimannya agak rusak dan terlalu besar, terimakasih 🙏🏻",5,barang sampai dengan selamat walaupun box agak rusak dan terlalu besar terimakasih foldedhandslightskintone
"pengiriman aman, kotaknya bagus kyk kotak smartphone tapi temanya serem jg. bonus yg mini sotb lebih ke female",5,kirim aman bagus kyk kotak smartphone tapi rem jg bonus yg mini sotb lebih ke female
"great one, hanya bagian semprotan aja kurang menyebar.",5,great one bagi semprot aja kurang sebar
"never fail, selalu dapat kesan keren pake parfum ini, class!",5,never fail selalu dapat kesan keren pake parfum ini class
"RECOMMENDED, berangkat kerja dari 04:30 sampai 18:30 masih wangi!!!!",5,recommended berangkat kerja dari sampai masih wangi
"barang sesuai deskripsi, harga terjangkau, pengiriman dan packing aman. recommended 👍🏼",5,barang sesuai deskripsi harga jangkau kirim dan packing aman recommended thumbsupmediumlightskintone
"best for indoor activity, more like formal occasion",5,best for indoor activity more like formal occasion
wanginya tahan lama wanginya cocok kualitas bagus,5,tahan lama cocok kualitas bagus
"untuk packing bagus, dapat sample chno juga oke, dan untuk kualitas parfume nya belum dicoba, semoga bisa memuaskan",5,untuk packing bagus dapat sample chno juga oke dan untuk kualitas parfume belum coba moga bisa muas
"Seger wanginya manteuppp, awett, Pckaging premium, thank you 🙏🏽 Memuaskan",5,seger manteuppp awett pckaging premium thank you foldedhandsmediumskintone muas
"Produk diterima dgn baik, packaging nya ok banget, suka designnya. wangi parfum juga cocok banget, aroma wangi2an cowok. Di saya jg tahan lama bgt, pake mlm hari sampe besok pagi masih kecium wanginya. Puas beli parfum ini. Recomend!!!",5,produk terima dgn baik packaging ok banget suka wangi parfum juga cocok banget aroma wangi cowok di saya jg tahan lama bgt pake mlm hari sampe besok pagi masih cium puas beli parfum ini recomend
"wanginya enak, tempat nya pum bagus, premium dengan harga yang terjangkau",5,enak tempat pum bagus premium dengan harga yang jangkau
"Nyoba decant temen, ternyata enak wanginya. Dpt sample coco, ternyata enak jg, bisa beli lg nih 🤔",5,nyoba decant temen nyata enak dpt sample coco nyata enak jg bisa beli lg nih thinkingface
"Sebelumnya udah pernah beli yang saff tapi kali ini makin bagus packingannya, wanginya ttp sama, mantap lah, makasih juga yah udah dikasih tester tapi lain kali jangan sama lagi testernya yah kasih yang beda, hehe. bintang 5 lah pokoknya 👍",5,udah pernah beli yang saff tapi kali ini makin bagus ttp sama mantap lah makasih juga yah udah kasih tester tapi lain kali jangan sama lagi yah kasih yang beda hehe bintang lah thumbsup
wanginya fresh buat cowo agak nyengat jadi menurut saya jangan terlalu banyak semprotnya,5,fresh buat cowo agak nyengat jadi turut saya jangan terlalu banyak
wanginya cocok sama ekspektasi. Selain itu dapat tester yang menurut saya ini bener nyaman dihidung,5,cocok sama ekspektasi selain itu dapat tester yang turut saya ini bener nyaman hidung
"AKHIRNYA DAPET JUGA!! Langsung beli 2 takut nanti susah beli nya lagi. Packaging rapih banget, dapet sample - makasih! Bintang 5!!",5,dapet juga langsung beli takut nanti susah beli lagi packaging rapih banget dapet sample makasih bintang
"Wanginya cocok untuk laki, bau nya tahan lama",5,cocok untuk laki bau tahan lama
"barang bagus, packing rapi, pengiriman cepat. terimakasih..",5,barang bagus packing rapi kirim cepat terimakasih
"udah 5 jam terlewat masih kuat ini wanginya.. mantep, harga affordable, volume pas",5,udah jam lewat masih kuat ini mantep harga affordable volume pas
"Mantap, suka banget sama wanginya. Parfumnya juga tahan lama, bolak balik naik motor pun masih kecium wanginya",5,mantap suka banget sama juga tahan lama bolak balik naik motor pun masih cium
"Packing aman, sudah dites, wanginya enak, cocok, dapat sample wangi lain. Terima kasih",5,packing aman sudah tes enak cocok dapat sample wangi lain terima kasih
"Wanginya oke banget, wangi tahan lama. Packaging aman dan dikasih sample lain juga.",5,oke banget wangi tahan lama packaging aman dan kasih sample lain juga
"Sesuai dengan ekspektasi. Dan ternyata, se premium itu. 🥰🥰🥰",5,sesuai dengan ekspektasi dan nyata se premium itu smilingfacewithhearts smilingfacewithhearts smilingfacewithhearts
Seller fast respon..pengiriman cepat..dan ada bonus juga..tks ya,5,seller fast responpengiriman cepatdan ada bonus jugatks ya
"good, cepet sampe, packing bagus, the best pokoknya. dikasih sample juga, wangi nya enak manis-manis gitu, thanks ya min ❤️ kalo untuk ketahanannya blm dicoba, semoga memuaskan",5,good cepet sampe packing bagus the best kasih sample juga wangi enak manismanis gitu thanks ya min redheart kalo untuk blm coba moga muas
"ok Aroma Wangi dark, ada essensi Leathernya ..kesannya LAKI ! nicee",5,ok aroma wangi dark ada essensi laki nicee
"packing aman, pengiriman cepat, wangi enak, cocok",5,packing aman kirim cepat wangi enak cocok
aromanya enak banget and awet alias tahan lama...bakal langganan nih,5,enak banget and awet alias tahan lama bakal langgan nih
"Penjual gercep, barang sesuai, dapet bonus juga. Wanginya maskulin banget, dengan ukuran travel size gini emang cocok buat yang butuh parfum maskulin mendadak entah apa itu tujuannya. They now their niche market!",5,jual gercep barang sesuai dapet bonus juga maskulin banget dengan ukur travel size gin emang cocok buat yang butuh parfum maskulin dadak entah apa itu they now their niche market
"Alhamdulillah sudah sampai , Penasaran baunya seperti apa , setelah di coba Alhamdulillah cocok maskulin bgt pas buat cowok pas spray pertama baunya kuat di awal setelah itu kalem bgt serasa tambah ganteng tambah cool.",5,alhamdulillah sudah sampai penasaran seperti apa telah di coba alhamdulillah cocok maskulin bgt pas buat cowok pas spray pertama kuat di awal telah itu kalem bgt serasa tambah ganteng tambah cool
"sudah lama suami pakai parfum ini, wanginya tahan lama.. dan selalu dapat bonus setiap kali beli produk saff.. terimakasih..",5,sudah lama suami pakai parfum ini tahan lama dan selalu dapat bonus tiap kali beli produk saff terimakasih
Ini produk Saff ke dua yg gw coba dan penilaian gw masih sama.. enak banget wanginya.. tahan lama pula .. dikasih tester yang wanginya juga suka banget..,5,ini produk saff ke dua yg gw coba dan nilai gw masih sama enak banget tahan lama pula kasih tester yang juga suka banget
overall si ok. baunya enak soft ga terlalu strong. kemaren udh trial parfume nya bertahan kisaran 5-6 jam,5,overall si ok enak soft ga terlalu strong kemaren udh trial parfume tahan kisar jam
"perna sniff di mall baunya dan emang se enak itu baunya, dapet bonus juga yang COCO , enak tp cocok ke cewe. dan dapet tester lupa namanya los los apa gitu WKWKKW , lumayan enak si next coba beli dah.",5,perna sniff di mall dan emang se enak itu dapet bonus juga yang coco enak tp cocok ke cewe dan dapet tester lupa los los apa gitu wkwkkw lumayan enak si next coba beli dah
"sempet soldout padhal dtunggu bgt krn bua kado , tp ujung2 dos ya agak penyok. berikutnya bs pengemasannya bs keseluruhan. makasih",5,sempet soldout padhal dtunggu bgt krn bua kado tp ujung dos ya agak penyok bs bs seluruh makasih
Udah ke3 kalinya beli disini dan overall mantap good job 👍👍👍,5,udah ke beli sini dan overall mantap good job thumbsup thumbsup thumbsup
"bagus pengiriman, packing aman semua. untuk spl mungkin tergantung orangnya sendiri yaa. untuk saya lumayan lama. thanks admin, next beli lagi",5,bagus kirim packing aman semua untuk spl mungkin gantung sendiri yaa untuk saya lumayan lama thanks admin next beli lagi
pelayanan cepat barang berkualitas 👍🏼,5,layan cepat barang kualitas thumbsupmediumlightskintone
packingan sangat bagus dan rapi plus dapat tester juga,5,packingan sangat bagus dan rapi plus dapat tester juga
"barang sesuai, pengemasan aman, wangi enak, pelayanan terbaik",5,barang sesuai emas aman wangi enak layan baik
wanginya enak tapi sayang gadapet samplenya,5,enak tapi sayang gadapet
So far baru sekali pencet spray nya Oke. Krn Ini buat kado nanti jadi ga dicoba lagi. Semoga lancar spray nya. Wanginya maskulin bgt. Cocok buat cowo,5,so far baru sekali pencet spray oke krn ini buat kado nanti jadi ga coba lagi moga lancar spray maskulin bgt cocok buat cowo
Wangi nya enak dan awet banget sampai baju udah di cuci wangi nya masih nempel aja. Dapet tester irai leima wangi nya manis bgt pingin beli tapi koq belum ada ya?,5,wangi enak dan awet banget sampai baju udah di cuci wangi masih nempel aja dapet tester ira leima wangi manis bgt pingin beli tapi koq belum ada ya
bagus banget walaupun pengiriman nya nya bermasalah di ekpedisi nya,5,bagus banget walaupun kirim masalah di ekpedisi
"packingan rapi, aman wangi bangett bisa tahan sampe malem pokoknya puas banget",5,packingan rapi aman wangi bangett bisa tahan sampe malem puas banget
"pendapat pribadi ya,, wamginya ok,, wangi saffron,, trus dkrimin yg kecilnya solaris,, klo ini asli enakk,, sopan d hdung,, ad mnis"" nya gtu,, u/ blindbuy pertama ga ngecewain👍,, manteplah saff&co., semangat ngembangin produknya ya 😁",4,dapat pribadi ya ok wangi saffron trus dkrimin yg solar klo ini asli enakk sopan d hdung ad mnis gtu u blindbuy pertama ga ngecewain thumbsup manteplah saffco semangat ngembangin ya beamingfacewithsmilingeyes
"wanginya enak, pengiriman ok, packaging nya bener niat banget",5,enak kirim ok packaging bener niat banget
Aromanya tebal. tahan lama dri pagi sampai malam.,5,tebal tahan lama dri pagi sampai malam
baru pertama coba produk lokal gak nyangka kualitasnya bisa kyak perfume impor,5,baru pertama coba produk lokal gak nyangka bisa kyak perfume impor
wangi nya enak next beli lagi wangi yg berbeda penjual ramah n quick respon pesanan lgsg d kirim hari itu juga untuk abang jasa kurir tolong diperbaiki segi pengiriman k pembeli lambat! yg pasti sukses selalu untuk kita semua aamiin..,5,wangi enak next beli lagi wangi yg beda jual ramah n quick respon pesan lgsg d kirim hari itu juga untuk abang jasa kurir tolong baik segi kirim k beli lambat yg pasti sukses selalu untuk kita semua aamiin
"Paket dah sampe, kemasan unik, dan parfumnya wangi banget. Enak wanginya.. Admin nya jg gesit bgt, begitu order langsung kirim. The best lah, makasih min",5,paket dah sampe kemas unik dan wangi banget enak admin jg gesit bgt begitu order langsung kirim the best lah makasih min
Sukaa. Dapet tester Las Pozas lebih enak ternyata 😅. Malah jadi pengen beli las Pozas tapi di produk kok ngga adaa. Apa jangan jangan coming soon? 🤔,5,sukaa dapet tester las pozas lebih enak nyata grinningfacewithsweat malah jadi ken beli las pozas tapi di produk kok ngga adaa apa jangan jangan coming soon thinkingface
"semoga cocok, baru pertama kali beli varian saff dan omnia nya",5,moga cocok baru pertama kali beli varian saff dan omnia
Belum tau cocok / nggak karena ini untuk hadiah.,5,belum tau cocok nggak karena ini untuk hadiah
"the best seller, pesan kemarin sampai hari ini, WOW mantap bgt, sayang bintangnya hanya 5 klo ada 10 w tambahin lgi",5,the best seller pesan kemarin sampai hari ini wow mantap bgt sayang klo ada w tambahin lgi
"Wanginya tahan lama, sebelumnya sudah pakai omnia, sekarang coba varian SAFF wanginya juga enak",5,tahan lama sudah pakai omnia sekarang coba varian saff juga enak
"pelayanan cepet terus parfumnya oke bet, mantap pokoknya",5,layan cepet terus oke bet mantap
"pantesan mahal dan wanginya tahan lama , ternyata parfum saff&co ini extrait de parfum",5,pantesan mahal dan tahan lama nyata parfum saffco ini extrait de parfum
"sudah diterima dengan baik, kualitas bagus, istri saya suka, thanks untuk bonus vial varian lain nya, semoga bisa reorder, thankyou",5,sudah terima dengan baik kualitas bagus istri saya suka thanks untuk bonus vial varian lain moga bisa reorder thankyou
"suka banget sama wanginya, pertama beli yg troupe juga enak banget wanginy walaupun only women but i like it! and now saff perfect fragrance",5,suka banget sama pertama beli yg troupe juga enak banget wanginy walaupun only women but i like it and now saff perfect fragrance
"sip,brg sesuai pesanan,aromanya lumayan enak,tenkyu ya...",5,sip brg sesuai pesan lumayan enak tenkyu ya
"wangi enak, tahan lama kadang semprot di baju besok wanginya masih ada walau baju sudah di cuci mantabs",5,wangi enak tahan lama kadang semprot di baju besok masih ada walau baju sudah di cuci mantabs
"mantap udh sampai, dpt bonus jg yg kecil 🫰",5,mantap udh sampai dpt bonus jg yg kecil handwithindexfingerandthumbcrossed
"Packaging nya keren, wangi nya cocok buat saya, dapet bonus pula.",5,packaging keren wangi cocok buat saya dapet bonus pula
"Yey dapet vial yg solaris, makaci seller Varian saff cocok bgt buat cowo awet juga wanginya , ketahanan nya mirip kaya sotb, 2 ini sih yg awet, sama ostara pun awet , las pozas sebenernya enak bgt wanginha tp kurang awet",5,yey dapet vial yg solar makaci seller varian saff cocok bgt buat cowo awet juga tahan mirip kaya sotb ini sih yg awet sama ostara pun awet las pozas enak bgt wanginha tp kurang awet
"wanginya best siii, cocok banget buat cowok yg aktifitasnya outdoor gtu. jangan ragu buat beli parfum saff n co, packingnya jg aman dapet free sample varian lain jugaaa",5,best siii cocok banget buat cowok yg outdoor gtu jangan ragu buat beli parfum saff n co jg aman dapet free sample varian lain jugaaa
"Pengiriman super lama. Utk parfumnya krn saya biasa pake parfum eropa jd msh bingung sm wangi parfum ini antara suka dan tdk. wanginya mirip parfum arab al rehab. Di awal2 baunya agak aneh seperti bau ban atau karet terbakar tp ada wangi2 di belakangnya. btw, makasih utk tester eliad nya.",3,kirim super lama utk krn saya biasa pake parfum eropa jd msh bingung sm wangi parfum ini antara suka dan tdk mirip parfum arab al rehab di awal agak aneh seperti bau ban atau karet bakar tp ada wangi di btw makasih utk tester eliad
wanginyaa enakkk lmyan tahan lama sukaaa packaging bagus label designnya jg minimalis simple which i likeee hrganya masi terjangkau,5,wanginyaa enakkk lmyan tahan lama sukaaa packaging bagus label jg minimal simple which i likeee mas jangkau
"Sumpah wanginya moodbooster banget cocok buat formal deh imo, dapet bonus juga yang coco makasih banyak !",5,sumpah moodbooster banget cocok buat formal deh imo dapet bonus juga yang coco makasih banyak
"seperti review orang-orang yang varian ini maskulin banget. wanginya tahan lama, di dalam ruangan berAC bisa 6jam sesuai dengan deskripsi. kalo buat di sendiri masih harum wanginya. ga tau kalo dari kejauhan.",5,seperti review orangorang yang varian ini maskulin banget tahan lama di dalam ruang berac bisa jam sesuai dengan deskripsi kalo buat di sendiri masih harum ga tau kalo dari jauh
"awalnya mau beli Solaris, tapi akhirnya milih saff. Eh pas dtg ada solaris juga hehe ini pembelian kedua, selalu suka sama saff&co",4,mau beli solar tapi milih saff eh pas dtg ada solar juga hehe ini beli dua selalu suka sama saffco
bagus banget barangnya ori official dapet harga 126rb pake voucher tiktok ******** mantep banget dah makasih saff,5,bagus banget ori official dapet harga rb pake voucher tiktok mantep banget dah makasih saff
Sudah diterima dengan baik dan sesuai pesanan. Packing rapi dan aman. Dapat bonus mini size solaris. Terima kasih,5,sudah terima dengan baik dan sesuai pesan packing rapi dan aman dapat bonus mini size solar terima kasih
Respon seller dan pengiriman cepat.. packing aman... wanginya juga 👍... thx juga ya untuk testernya🤗,5,respon seller dan kirim cepat packing aman juga thumbsup thx juga ya untuk smilingfacewithopenhands
Barang sampai di tujuan sesuai dengan estimasi waktu 1 hari (next day). packing dan kemasan sangat baik.ini adalah pembelian saya yang ke sekian kalinya.aroma leather dan mandarinnya sangat khas.amber dan musk membuat aromanya tercium lebih maskulin.,5,barang sampai di tuju sesuai dengan estimasi waktu hari next day packing dan kemas sangat baikini adalah beli saya yang ke sekian kalinyaaroma leather dan sangat khasamber dan musk buat cium lebih maskulin
repurchase saff ke 4 kalinya dan selalu aman. meskipun as a woman pake yg saff oke bgt dan masih jd first choices diantara yg lain. next mau coba solaris🫶🏻,5,repurchase saff ke dan selalu aman meski as a woman pake yg saff oke bgt dan masih jd first choices antara yg lain next mau coba solar hearthandslightskintone
"bagus, sesuai ekspektasi dan wangi nya tahan lama",5,bagus sesuai ekspektasi dan wangi tahan lama
"Perfumnya ok aroma enaaak dan khas,packaging aman,makasih bonusnya ya kak 😘",5,ok aroma enaaak dan khas packaging aman makasih ya kak faceblowingakiss
"Saff ini sebenernya enak kalau semprotnya jgn terlalu dekat, agak nusuk sih kalo gw bilang.",5,saff ini enak kalau jgn terlalu dekat agak nusuk sih kalo gw bilang
"saff ini aromanya kalem, ga begitu manis, kompleks, woody nya kuat, asli ga umum aromanya. overall = mevvah dan elegan 👍🏽",5,saff ini kalem ga begitu manis kompleks woody kuat asli ga umum overall mevvah dan elegan thumbsupmediumskintone
wangi sih untuk parfum nya hanya saja belum di coba ketahanan nya apabila penggunaan nya di outdoor thanks udah di kasih bonus coco nya next mau coba coco nya,5,wangi sih untuk parfum saja belum di coba tahan apabila guna di outdoor thanks udah di kasih bonus coco next mau coba coco
"Wanginya lebih kalem dan classy dibanding coco. Packagingnya niat dan dapet tester juga, harga juga worthed banget. Recommended banget",5,lebih kalem dan classy banding coco niat dan dapet tester juga harga juga worthed banget recommended banget
"pembelian kedua, wangi nya maskulin, i love it but yall need a bigger bottle",5,beli dua wangi maskulin i love it but yall need a bigger bottle
"Ini parfum lokal yg selama ini kucari, menurut saya wanginya mengesankan parfum mahal, seperti wangi pria misterius. Semoga kualitasnya tetap terjaga.",5,ini parfum lokal yg lama ini cari turut saya kesan parfum mahal seperti wangi pria misterius moga tetap jaga
