content,rating,processed_review
"sukaa banget sama parfumnyaa, splnya kencengg cuman kurangnya di ketahanan ajaa",5,sukaa banget sama parfumnyaa kencengg cuman di tahan ajaa
"Botol ketigaaaa, sesuka itu ku dengan aphrodite",5,botol ketigaaaa suka itu ku dengan aphrodite
"Sdh diterima, lngsung cek & ricek sesuai ekpektasi. Emang sengaja beli bt istri & dia suka banget. Thank seller, pokoke top deh👍",5,sdh terima lngsung cek ricek sesuai ekpektasi emang sengaja beli bt istri dia suka banget thank seller pokoke top deh thumbsup
Wanginya enak bgt harus coba serius! dikasih bonus juga. Makasi yaa,5,enak bgt harus coba serius kasih bonus juga makas yaa
Wanginya suka banget! Packagingnya juga bagus. Love it!!!,5,suka banget juga bagus love it
"Barang sudah diterima namun masih belum dicoba karena takut kurir effect. Jika sudah dicoba dan OK, ulasan akan saya naikan. Thanks",4,barang sudah terima namun masih belum coba karena takut kurir effect jika sudah coba dan ok ulas akan saya naik thanks
Blind buy hheee wanginya spicy,5,blind buy hheee spicy
Buat cowo juga oke walaupun manis,5,buat cowo juga oke walaupun manis
Alhamdulillah ternyata 2 hari udah sampai. Wanginya enak banget 😍,5,alhamdulillah nyata hari udah sampai enak banget smilingfacewithhearteyes
wanginya oke .. tahan lama,5,oke tahan lama
"Ini wangi Mykonos terfavorit aku, sengaja beli yg gede buat cadangan",5,ini wangi mykonos favorit aku sengaja beli yg gede buat cadang
"gratisan nya bnyk bgt wngi nya enk"" suka bgt",5,gratis bnyk bgt wngi enk suka bgt
BARANG BAGUS,5,barang bagus
cepet kaliii padahal po,5,cepet kaliii padahal po
pencarian parfume lokalku berakhir ini best sih! repeat order,5,cari parfume lokal akhir ini best sih repeat order
Tahan lama gaess,5,tahan lama gaess
"wanginya enak, mudah mudahan awet wanginya",5,enak mudah mudah awet
puas banget full give,5,puas banget full give
lembut dan tahan lama,5,lembut dan tahan lama
"Belum buka, nanti setelah buka saya cek",5,belum buka nanti telah buka saya cek
Mantappp sih ini,5,mantappp sih ini
mamtab n cepat prosesnya,5,mamtab n cepat
Wanginya soft enak bgttt,5,soft enak bgttt
sesuai ekspektasi.,5,sesuai ekspektasi
"thank you, banyaaak bonusnya ;)",5,thank you banyaaak
Suka sm wanginya,5,suka sm
mantaapp.recomended seller,5,mantaapprecomended seller
"sukaaaaa wanginyaaaaaaa, semoga awett... .",5,sukaaaaa wanginyaaaaaaa moga awett
Wanginya enak.,5,enak
.,5,
hmmmmmm harumnyoooooooooooooooooo mantapppooo nu meroooo uuunnooooooooooo,5,hmmmmmm harumnyoooooooooooooooooo mantapppooo nu meroooo uuunnooooooooooo
enak,5,enak
Wangi banget,5,wangi banget
wanginya lebih k rempah²,4,lebih k rempah
enak bangettt aromanyaaa,5,enak bangettt aromanyaaa
wanginya awet banget,5,awet banget
oke,5,oke
gapernah bosen sama wanginya,5,gapernah bosen sama
wangi nya kalem,5,wangi kalem
niceee banget lah pokonya,5,niceee banget lah
Bestt❤️❤️,5,bestt redheart redheart
Terbaik 🫰,5,baik handwithindexfingerandthumbcrossed
wangiii sukak bgt,5,wangiii sukak bgt
oke...👍👍👍,5,oke thumbsup thumbsup thumbsup
strong bgt kak,5,strong bgt kak
terimakasih paket sdh kterima,5,terimakasih paket sdh kterima
Ok,5,ok
mantapppo,5,mantapppo
baguuuuuuus wangiiiiii,5,baguuuuuuus wangiiiiii
sukkaaaaa 😍😍,5,sukkaaaaa smilingfacewithhearteyes smilingfacewithhearteyes
